onset	duration	onsetsample	eventnumber	subjectnr	sequencenumber	blocksequencenumber	istarget	presentationnumber	stimnumber	stim	stimname	time_stimon	time_stimoff	stimdur	cresp	resp	rt	correct
28.498046875	0.2	58364	0	6	0	0	0	0	199	stimuli\Videos_short_600ms_horvertflip\27.single_push_with_a_plastic_whisk_short_horvertflip_short_600ms.mp4	27.single_push_with_a_plastic_whisk_short_horvertflip_short_600ms.mp4	68.05787623600236	68.66620118489664	0.6083249488942784				
29.2978515625	0.2	60002	1	6	0	0	0	1	243	stimuli\Videos_short_600ms_horvertflip\67.single_touch_with_sponge_short_horvertflip_short_600ms.mp4	67.single_touch_with_sponge_short_horvertflip_short_600ms.mp4	68.858103033735	69.46620364817682	0.6081006144418097				
30.09814453125	0.2	61641	2	6	0	0	0	2	67	stimuli\Videos_short_600ms\70.(long)stroke_with_finger_all_over_the_hand_short_short_600ms.mp4	70.(long)stroke_with_finger_all_over_the_hand_short_short_600ms.mp4	69.65790843459445	70.26618059891143	0.6082721643169862				
30.89794921875	0.2	63279	3	6	0	0	0	3	53	stimuli\Videos_short_600ms\58.single_slap_with_pencil_short_short_600ms.mp4	58.single_slap_with_pencil_short_short_600ms.mp4	70.45788274610004	71.06616869305708	0.6082859469570394				
31.69775390625	0.2	64917	4	6	0	0	0	4	250	stimuli\Videos_short_600ms_horvertflip\73.single_stroke_with_flat_hand_short_horvertflip_short_600ms.mp4	73.single_stroke_with_flat_hand_short_horvertflip_short_600ms.mp4	71.25786468204478	71.8661617724124	0.6082970903676141				
32.498046875	0.2	66556	5	6	0	0	0	5	107	stimuli\Videos_short_600ms_horflip\25.single_touch_with_stanley_knife_short_horflip_short_600ms.mp4	25.single_touch_with_stanley_knife_short_horflip_short_600ms.mp4	72.05785043020887	72.66615015980551	0.6082997295966379				
33.2978515625	0.2	68194	6	6	0	0	0	6	92	stimuli\Videos_short_600ms_horflip\11.single_touch_with_lighter_short_horflip_short_600ms.mp4	11.single_touch_with_lighter_short_horflip_short_600ms.mp4	72.85786843561482	73.46614001343687	0.6082715778220518				
34.09765625	0.2	69832	7	6	0	0	1	7	369	stimuli\Targets_short_600ms_horflip\finger-tap_short_horflip_short_600ms.mp4	finger-tap_short_horflip_short_600ms.mp4	73.65807939797423	74.2661278143346	0.6080484163603614				
34.89794921875	0.2	71471	8	6	0	0	0	8	76	stimuli\Videos_short_600ms\79.long_with_soft_brush_all_over_the_hand_short_short_600ms.mp4	79.long_with_soft_brush_all_over_the_hand_short_short_600ms.mp4	74.45790034095899	75.06611796121342	0.608217620254436				
35.69775390625	0.2	73109	9	6	0	0	0	9	331	stimuli\Videos_short_600ms_vertflip\65.stroke_top_to_bottom_with_stanley_knife_short_vertflip_short_600ms.mp4	65.stroke_top_to_bottom_with_stanley_knife_short_vertflip_short_600ms.mp4	75.25842713103793	75.8660905132333	0.6076633821953692				
36.49755859375	0.2	74747	10	6	0	0	1	10	363	stimuli\Targets_short_600ms\finger-tap_short_short_600ms.mp4	finger-tap_short_short_600ms.mp4	76.05822226822966	76.66609972120932	0.6078774529796647				
37.2978515625	0.2	76386	11	6	0	0	0	11	51	stimuli\Videos_short_600ms\56.repeated_touch_with_nail_file_short_short_600ms.mp4	56.repeated_touch_with_nail_file_short_short_600ms.mp4	76.85776873141367	77.46609661278444	0.6083278813707693				
38.09765625	0.2	78024	12	6	0	0	0	12	191	stimuli\Videos_short_600ms_horvertflip\2.single_touch_with_finger_short_horvertflip_short_600ms.mp4	2.single_touch_with_finger_short_horvertflip_short_600ms.mp4	77.65780609116428	78.2660612471177	0.6082551559534295				
38.8974609375	0.2	79662	13	6	0	0	0	13	14	stimuli\Videos_short_600ms\22.single_touch_with_metal_chopstick_short_short_600ms.mp4	22.single_touch_with_metal_chopstick_short_short_600ms.mp4	78.457739347999	79.06604963451082	0.6083102865118235				
39.69775390625	0.2	81301	14	6	0	0	0	14	347	stimuli\Videos_short_600ms_vertflip\8.single_touch_with_hairbrush_short_vertflip_short_600ms.mp4	8.single_touch_with_hairbrush_short_vertflip_short_600ms.mp4	79.25773711931697	79.86605268428639	0.6083155649694163				
40.49755859375	0.2	82939	15	6	0	0	0	15	274	stimuli\Videos_short_600ms_vertflip\13.single_touch_with_pen_short_vertflip_short_600ms.mp4	13.single_touch_with_pen_short_vertflip_short_600ms.mp4	80.05778532923068	80.6660434176606	0.6082580884299205				
41.29736328125	0.2	84577	16	6	0	0	1	16	373	stimuli\Targets_short_600ms_horvertflip\chopstick-silver-tap_short_vertflip_short_600ms.mp4	chopstick-silver-tap_short_vertflip_short_600ms.mp4	80.8577707841473	81.46604265521682	0.608271871069519				
42.09765625	0.2	86216	17	6	0	0	0	17	153	stimuli\Videos_short_600ms_horflip\67.single_touch_with_sponge_short_horflip_short_600ms.mp4	67.single_touch_with_sponge_short_horflip_short_600ms.mp4	81.65774714838653	82.26604658473525	0.608299436348716				
42.8974609375	0.2	87854	18	6	0	0	1	18	375	stimuli\Targets_short_600ms_horvertflip\finger-tap_short_vertflip_short_600ms.mp4	finger-tap_short_vertflip_short_600ms.mp4	82.4576903756415	83.06602646794636	0.6083360923048531				
